,ID,Name,Pseudonyms,Link,Picture,Lived in,Born,Died,Jobs
600,13035,Nina Agadzhanova-Shutko,Nina Ferdinandovna Agadzhanova|Nuné Agadzhanova|Nina Shutko|Mariia Mikulevich|Klavdiia Sergeevna Dubrovskaia|Irina Vasil'eva|Ol'ga Monakhova,https://wfpp.columbia.edu/person/nina-agadzhanova-shutko/,https://wfpp.columbia.edu/wp-content/uploads/2016/07/WFP2-AGAD01-featured-image.jpg,Russia|Soviet Union,1889,1974,musician
601,13035,Nina Agadzhanova-Shutko,Nina Ferdinandovna Agadzhanova|Nuné Agadzhanova|Nina Shutko|Mariia Mikulevich|Klavdiia Sergeevna Dubrovskaia|Irina Vasil'eva|Ol'ga Monakhova,https://wfpp.columbia.edu/person/nina-agadzhanova-shutko/,https://wfpp.columbia.edu/wp-content/uploads/2016/07/WFP2-AGAD01-featured-image.jpg,Russia|Soviet Union,1889,1974,writer
602,13035,Nina Agadzhanova-Shutko,Nina Ferdinandovna Agadzhanova|Nuné Agadzhanova|Nina Shutko|Mariia Mikulevich|Klavdiia Sergeevna Dubrovskaia|Irina Vasil'eva|Ol'ga Monakhova,https://wfpp.columbia.edu/person/nina-agadzhanova-shutko/,https://wfpp.columbia.edu/wp-content/uploads/2016/07/WFP2-AGAD01-featured-image.jpg,Russia|Soviet Union,1889,1974,educator
603,13035,Nina Agadzhanova-Shutko,Nina Ferdinandovna Agadzhanova|Nuné Agadzhanova|Nina Shutko|Mariia Mikulevich|Klavdiia Sergeevna Dubrovskaia|Irina Vasil'eva|Ol'ga Monakhova,https://wfpp.columbia.edu/person/nina-agadzhanova-shutko/,https://wfpp.columbia.edu/wp-content/uploads/2016/07/WFP2-AGAD01-featured-image.jpg,Russia|Soviet Union,1889,1974,consultant
604,13035,Nina Agadzhanova-Shutko,Nina Ferdinandovna Agadzhanova|Nuné Agadzhanova|Nina Shutko|Mariia Mikulevich|Klavdiia Sergeevna Dubrovskaia|Irina Vasil'eva|Ol'ga Monakhova,https://wfpp.columbia.edu/person/nina-agadzhanova-shutko/,https://wfpp.columbia.edu/wp-content/uploads/2016/07/WFP2-AGAD01-featured-image.jpg,Russia|Soviet Union,1889,1974,editor
605,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,educator
606,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,adapter
607,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,director
608,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,editor
609,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,writer
610,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,actress
611,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,director
612,12498,Ol'ga Rakhmanova,Ol'ga Vladimirovna Sokolova,https://wfpp.columbia.edu/person/olga-rakhmanova/,https://wfpp.columbia.edu/wp-content/uploads/2016/02/WFP2-RAK01.jpg,Russia|Soviet Union,1871,1943,entrepreneur
613,20509,Valentina Brumberg,Valentina Semyonovna Brumberg,https://wfpp.columbia.edu/person/valentina-semyonovna-brumberg/,,Russia|Soviet Union,1899,1975,animator
614,20509,Valentina Brumberg,Valentina Semyonovna Brumberg,https://wfpp.columbia.edu/person/valentina-semyonovna-brumberg/,,Russia|Soviet Union,1899,1975,consultant
615,20509,Valentina Brumberg,Valentina Semyonovna Brumberg,https://wfpp.columbia.edu/person/valentina-semyonovna-brumberg/,,Russia|Soviet Union,1899,1975,director
616,20509,Valentina Brumberg,Valentina Semyonovna Brumberg,https://wfpp.columbia.edu/person/valentina-semyonovna-brumberg/,,Russia|Soviet Union,1899,1975,editor
617,20509,Valentina Brumberg,Valentina Semyonovna Brumberg,https://wfpp.columbia.edu/person/valentina-semyonovna-brumberg/,,Russia|Soviet Union,1899,1975,writer
618,20512,Zinaida Brumberg,Zinaida Semyonovna Brumberg,https://wfpp.columbia.edu/person/zinaida-semyonovna-brumberg/,https://wfpp.columbia.edu/wp-content/uploads/2019/11/WFP2-BRU02.jpg,Russia|Soviet Union,1900,1983,animator
619,20512,Zinaida Brumberg,Zinaida Semyonovna Brumberg,https://wfpp.columbia.edu/person/zinaida-semyonovna-brumberg/,https://wfpp.columbia.edu/wp-content/uploads/2019/11/WFP2-BRU02.jpg,Russia|Soviet Union,1900,1983,consultant
620,20512,Zinaida Brumberg,Zinaida Semyonovna Brumberg,https://wfpp.columbia.edu/person/zinaida-semyonovna-brumberg/,https://wfpp.columbia.edu/wp-content/uploads/2019/11/WFP2-BRU02.jpg,Russia|Soviet Union,1900,1983,director
621,20512,Zinaida Brumberg,Zinaida Semyonovna Brumberg,https://wfpp.columbia.edu/person/zinaida-semyonovna-brumberg/,https://wfpp.columbia.edu/wp-content/uploads/2019/11/WFP2-BRU02.jpg,Russia|Soviet Union,1900,1983,editor
622,20512,Zinaida Brumberg,Zinaida Semyonovna Brumberg,https://wfpp.columbia.edu/person/zinaida-semyonovna-brumberg/,https://wfpp.columbia.edu/wp-content/uploads/2019/11/WFP2-BRU02.jpg,Russia|Soviet Union,1900,1983,writer
623,16002,Helena Cortesina,Elena Cortesina|Elena Manuela Dolores Cortés Altabas,https://wfpp.columbia.edu/person/helena-cortesina/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-CORT01.jpg,Spain,1903,1984,director
624,16002,Helena Cortesina,Elena Cortesina|Elena Manuela Dolores Cortés Altabas,https://wfpp.columbia.edu/person/helena-cortesina/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-CORT01.jpg,Spain,1903,1984,actress
625,16002,Helena Cortesina,Elena Cortesina|Elena Manuela Dolores Cortés Altabas,https://wfpp.columbia.edu/person/helena-cortesina/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-CORT01.jpg,Spain,1903,1984,film company owner
626,16002,Helena Cortesina,Elena Cortesina|Elena Manuela Dolores Cortés Altabas,https://wfpp.columbia.edu/person/helena-cortesina/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-CORT01.jpg,Spain,1903,1984,producer
627,16002,Helena Cortesina,Elena Cortesina|Elena Manuela Dolores Cortés Altabas,https://wfpp.columbia.edu/person/helena-cortesina/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-CORT01.jpg,Spain,1903,1984,entrepreneur
628,14676,María Luz Morales Godoy,Felipe Centeno,https://wfpp.columbia.edu/person/maria-luz-morales-godoy/,https://wfpp.columbia.edu/wp-content/uploads/2017/09/WFP2-MORA01-featured-image-copy.jpg,Spain,1898,1980,adapter
629,14676,María Luz Morales Godoy,Felipe Centeno,https://wfpp.columbia.edu/person/maria-luz-morales-godoy/,https://wfpp.columbia.edu/wp-content/uploads/2017/09/WFP2-MORA01-featured-image-copy.jpg,Spain,1898,1980,critic
630,14676,María Luz Morales Godoy,Felipe Centeno,https://wfpp.columbia.edu/person/maria-luz-morales-godoy/,https://wfpp.columbia.edu/wp-content/uploads/2017/09/WFP2-MORA01-featured-image-copy.jpg,Spain,1898,1980,scholar
631,14676,María Luz Morales Godoy,Felipe Centeno,https://wfpp.columbia.edu/person/maria-luz-morales-godoy/,https://wfpp.columbia.edu/wp-content/uploads/2017/09/WFP2-MORA01-featured-image-copy.jpg,Spain,1898,1980,editor
632,14676,María Luz Morales Godoy,Felipe Centeno,https://wfpp.columbia.edu/person/maria-luz-morales-godoy/,https://wfpp.columbia.edu/wp-content/uploads/2017/09/WFP2-MORA01-featured-image-copy.jpg,Spain,1898,1980,script
633,10677,Alva Lundin,Alva Lindbom|Alva Lindbohm,https://wfpp.columbia.edu/person/alva-lundin/,https://wfpp.columbia.edu/wp-content/uploads/2014/09/WFP2-LUN04.jpg,Sweden,1889,1972,designer
634,10677,Alva Lundin,Alva Lindbom|Alva Lindbohm,https://wfpp.columbia.edu/person/alva-lundin/,https://wfpp.columbia.edu/wp-content/uploads/2014/09/WFP2-LUN04.jpg,Sweden,1889,1972,writer
635,13804,Anna Hofman-Uddgren,Anna Maria Hammarström|Anna Hofman|Madame X,https://wfpp.columbia.edu/person/anna-hofman-uddgren/,https://wfpp.columbia.edu/wp-content/uploads/2017/02/WFP2-HOF01-featured-image.jpg,Sweden,1868,1947,writer
636,13804,Anna Hofman-Uddgren,Anna Maria Hammarström|Anna Hofman|Madame X,https://wfpp.columbia.edu/person/anna-hofman-uddgren/,https://wfpp.columbia.edu/wp-content/uploads/2017/02/WFP2-HOF01-featured-image.jpg,Sweden,1868,1947,exhibitor
637,13804,Anna Hofman-Uddgren,Anna Maria Hammarström|Anna Hofman|Madame X,https://wfpp.columbia.edu/person/anna-hofman-uddgren/,https://wfpp.columbia.edu/wp-content/uploads/2017/02/WFP2-HOF01-featured-image.jpg,Sweden,1868,1947,actress
638,13804,Anna Hofman-Uddgren,Anna Maria Hammarström|Anna Hofman|Madame X,https://wfpp.columbia.edu/person/anna-hofman-uddgren/,https://wfpp.columbia.edu/wp-content/uploads/2017/02/WFP2-HOF01-featured-image.jpg,Sweden,1868,1947,director
639,14266,Greta Håkansson,,https://wfpp.columbia.edu/person/greta-hakansson/,https://wfpp.columbia.edu/wp-content/uploads/2016/12/WFP2-HAK01.jpg,Sweden,1890,1961,musician
640,10682,Marie Louise Gagner,,https://wfpp.columbia.edu/person/marie-louise-gagner-2/,https://wfpp.columbia.edu/wp-content/uploads/2014/10/WFP2-GAG01-e1418399003272.jpg,Sweden,1868,1933,censor
641,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,director
642,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,comedienne
643,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,distributor
644,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,film company owner
645,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,producer
646,1351,Adriënne Solser,,https://wfpp.columbia.edu/person/adrienne-solser/,https://wfpp.columbia.edu/wp-content/uploads/2013/07/WFP-SOL02.jpg,The Netherlands,1873,1943,actress
647,10571,Caroline van Dommelen,Caroline van Lancker-van Dommelen,https://wfpp.columbia.edu/person/caroline-van-dommelen/,https://wfpp.columbia.edu/wp-content/uploads/2014/11/WFP2-DOMM01-e1416410788352.jpg,The Netherlands,1874,1957,writer
648,10571,Caroline van Dommelen,Caroline van Lancker-van Dommelen,https://wfpp.columbia.edu/person/caroline-van-dommelen/,https://wfpp.columbia.edu/wp-content/uploads/2014/11/WFP2-DOMM01-e1416410788352.jpg,The Netherlands,1874,1957,actress
649,10571,Caroline van Dommelen,Caroline van Lancker-van Dommelen,https://wfpp.columbia.edu/person/caroline-van-dommelen/,https://wfpp.columbia.edu/wp-content/uploads/2014/11/WFP2-DOMM01-e1416410788352.jpg,The Netherlands,1874,1957,director
650,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,art director
651,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,director
652,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,dressmaker
653,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,treasurer
654,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,film company vice president
655,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,make-up
656,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,producer
657,14299,Isabel Acuña,Isabel de Nepomuceno|Doña Isabel,https://wfpp.columbia.edu/person/isabel-acuna/,https://wfpp.columbia.edu/wp-content/uploads/2017/05/WFP2-ACU01.jpg,The Philippines,1904,1986,set decorator
658,13509,Haydée Chikly,Haydée Tamzali|Haydée Chikli,https://wfpp.columbia.edu/person/haydee-chikly/,https://wfpp.columbia.edu/wp-content/uploads/2014/12/WFP2-CHIK01.jpg,Tunisia,1906,1998,actress
659,13509,Haydée Chikly,Haydée Tamzali|Haydée Chikli,https://wfpp.columbia.edu/person/haydee-chikly/,https://wfpp.columbia.edu/wp-content/uploads/2014/12/WFP2-CHIK01.jpg,Tunisia,1906,1998,film colorist
660,13509,Haydée Chikly,Haydée Tamzali|Haydée Chikli,https://wfpp.columbia.edu/person/haydee-chikly/,https://wfpp.columbia.edu/wp-content/uploads/2014/12/WFP2-CHIK01.jpg,Tunisia,1906,1998,editor
661,13509,Haydée Chikly,Haydée Tamzali|Haydée Chikli,https://wfpp.columbia.edu/person/haydee-chikly/,https://wfpp.columbia.edu/wp-content/uploads/2014/12/WFP2-CHIK01.jpg,Tunisia,1906,1998,writer
662,15432,Bedia Muvahhit,Bedia Şekip,https://wfpp.columbia.edu/person/bedia-muvahhit/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-MUV04-featured-image-e1509375770869.jpg,Turkey,1897,1994,actress
663,15428,Neyyire Neyir,Münire Eyüp Ertuğrul,https://wfpp.columbia.edu/person/neyyire-neyir/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-MUV04-featured-image-e1509375770869.jpg,Turkey,1902,1943,editor
664,15428,Neyyire Neyir,Münire Eyüp Ertuğrul,https://wfpp.columbia.edu/person/neyyire-neyir/,https://wfpp.columbia.edu/wp-content/uploads/2017/10/WFP2-MUV04-featured-image-e1509375770869.jpg,Turkey,1902,1943,actress
665,1337,Adela Rogers St. Johns,Nora Adela Rogers|Adela Rogers Saint Johns|Adela Rogers St. John,https://wfpp.columbia.edu/person/adela-rogers-st-johns/,https://wfpp.columbia.edu/wp-content/uploads/2011/11/WFP-ROG02.jpg,United States,1894,1988,writer
666,1345,Adele S. Buffington,Jesse Bowers|Adele Burgdorfer of St. Louis|Colt Remington,https://wfpp.columbia.edu/person/adele-s-buffington/,https://wfpp.columbia.edu/wp-content/uploads/Buffington_CCP_FIGX_WFP-BUF011.jpg,United States,1900,1973,co-founder
667,1345,Adele S. Buffington,Jesse Bowers|Adele Burgdorfer of St. Louis|Colt Remington,https://wfpp.columbia.edu/person/adele-s-buffington/,https://wfpp.columbia.edu/wp-content/uploads/Buffington_CCP_FIGX_WFP-BUF011.jpg,United States,1900,1973,movie theatre ticket cashier
668,1345,Adele S. Buffington,Jesse Bowers|Adele Burgdorfer of St. Louis|Colt Remington,https://wfpp.columbia.edu/person/adele-s-buffington/,https://wfpp.columbia.edu/wp-content/uploads/Buffington_CCP_FIGX_WFP-BUF011.jpg,United States,1900,1973,writer
669,1352,Agnes Christine Johnston,A. C. Johnson|Agnes Christine Johnson|Agnes C. Johnson|Agnes Johnston|Agnes C. Johnston|Mrs. Frank Mitchell Dazey,https://wfpp.columbia.edu/person/agnes-christine-johnston/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG167_Johnston_WFP-JOHN021.jpg,United States,1896,1978,adapter
670,1352,Agnes Christine Johnston,A. C. Johnson|Agnes Christine Johnson|Agnes C. Johnson|Agnes Johnston|Agnes C. Johnston|Mrs. Frank Mitchell Dazey,https://wfpp.columbia.edu/person/agnes-christine-johnston/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG167_Johnston_WFP-JOHN021.jpg,United States,1896,1978,writer
671,1352,Agnes Christine Johnston,A. C. Johnson|Agnes Christine Johnson|Agnes C. Johnson|Agnes Johnston|Agnes C. Johnston|Mrs. Frank Mitchell Dazey,https://wfpp.columbia.edu/person/agnes-christine-johnston/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG167_Johnston_WFP-JOHN021.jpg,United States,1896,1978,stenographer
672,3,Alice B. Russell,Alice Burton Russell|Alice Micheaux,https://wfpp.columbia.edu/person/alice-b-russell/,https://wfpp.columbia.edu/wp-content/uploads/Women_as_Camera_Operators_WFP-ORD011.jpg,United States,1889,1985,actress
673,3,Alice B. Russell,Alice Burton Russell|Alice Micheaux,https://wfpp.columbia.edu/person/alice-b-russell/,https://wfpp.columbia.edu/wp-content/uploads/Women_as_Camera_Operators_WFP-ORD011.jpg,United States,1889,1985,musician
674,3,Alice B. Russell,Alice Burton Russell|Alice Micheaux,https://wfpp.columbia.edu/person/alice-b-russell/,https://wfpp.columbia.edu/wp-content/uploads/Women_as_Camera_Operators_WFP-ORD011.jpg,United States,1889,1985,producer
675,1358,Alice Howell,,https://wfpp.columbia.edu/person/alice-howell/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG162_Howell_WFP-HOW031.jpg,United States,1892,1961,comedienne
676,1358,Alice Howell,,https://wfpp.columbia.edu/person/alice-howell/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG162_Howell_WFP-HOW031.jpg,United States,1892,1961,actress
677,15780,Alice Smythe Jay,Alice Burton Jay|Alice Smythe Burton|Alice Smyth Jay,https://wfpp.columbia.edu/person/alice-smythe-jay/,,United States,Unknown,Unknown,musician
678,15780,Alice Smythe Jay,Alice Burton Jay|Alice Smythe Burton|Alice Smyth Jay,https://wfpp.columbia.edu/person/alice-smythe-jay/,,United States,Unknown,Unknown,entrepreneur
679,15780,Alice Smythe Jay,Alice Burton Jay|Alice Smythe Burton|Alice Smyth Jay,https://wfpp.columbia.edu/person/alice-smythe-jay/,,United States,Unknown,Unknown,film company owner
680,15780,Alice Smythe Jay,Alice Burton Jay|Alice Smythe Burton|Alice Smyth Jay,https://wfpp.columbia.edu/person/alice-smythe-jay/,,United States,Unknown,Unknown,inventor
681,1361,Alice Terry,Alice Taafe|Mrs. Rex Ingram,https://wfpp.columbia.edu/person/alice-terry/,https://wfpp.columbia.edu/wp-content/uploads/Terry_CCP_FIG229_WFP-TER021.jpg,United States,1900,1987,director
682,1361,Alice Terry,Alice Taafe|Mrs. Rex Ingram,https://wfpp.columbia.edu/person/alice-terry/,https://wfpp.columbia.edu/wp-content/uploads/Terry_CCP_FIG229_WFP-TER021.jpg,United States,1900,1987,extra
683,1361,Alice Terry,Alice Taafe|Mrs. Rex Ingram,https://wfpp.columbia.edu/person/alice-terry/,https://wfpp.columbia.edu/wp-content/uploads/Terry_CCP_FIG229_WFP-TER021.jpg,United States,1900,1987,actress
684,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,art director
685,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,dressmaker
686,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,director
687,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,editor
688,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,actress
689,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,producer
690,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,writer
691,1363,Alla Nazimova,Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters|Alla Lavendera|Adelaide Leventon (real name)|Miriam Edez Adelaida Leventon|Alla Nasimoff (earlier stage name)|Peter M. Winters,https://wfpp.columbia.edu/person/alla-nazimova/,https://wfpp.columbia.edu/wp-content/uploads/Nazimova_CCP_FIGX_WFP-NAZ041.jpg,United States,1879,1945,set decorator
692,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,director
693,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,actress
694,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,film company owner
695,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,cinematographer
696,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,producer
697,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,writer
698,17671,Angela Murray Gibson,,https://wfpp.columbia.edu/person/angela-murray-gibson/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/Murray-Gibson-featured-image-e1542035684784.jpg,United States,1878,1953,studio head
699,1365,Anita Loos,Mrs. John Emerson|Corrine Anita Loos|J. Emerson Loos|Anita Luus,https://wfpp.columbia.edu/person/anita-loos/,https://wfpp.columbia.edu/wp-content/uploads/Loos_CCP_FIG179_WFP-LOO011.jpg,United States,1888,1981,producer
700,1365,Anita Loos,Mrs. John Emerson|Corrine Anita Loos|J. Emerson Loos|Anita Luus,https://wfpp.columbia.edu/person/anita-loos/,https://wfpp.columbia.edu/wp-content/uploads/Loos_CCP_FIG179_WFP-LOO011.jpg,United States,1888,1981,writer
701,1365,Anita Loos,Mrs. John Emerson|Corrine Anita Loos|J. Emerson Loos|Anita Luus,https://wfpp.columbia.edu/person/anita-loos/,https://wfpp.columbia.edu/wp-content/uploads/Loos_CCP_FIG179_WFP-LOO011.jpg,United States,1888,1981,actress
702,21640,Anita Maris Boggs,Anita M. Boggs|Anita Uada Maris Boggs,https://wfpp.columbia.edu/person/anita-maris-boggs/,https://wfpp.columbia.edu/wp-content/uploads/2020/06/WFP-BOG01-featured-image-e1593186163159.jpg,United States,1888,1937,co-founder
703,21640,Anita Maris Boggs,Anita M. Boggs|Anita Uada Maris Boggs,https://wfpp.columbia.edu/person/anita-maris-boggs/,https://wfpp.columbia.edu/wp-content/uploads/2020/06/WFP-BOG01-featured-image-e1593186163159.jpg,United States,1888,1937,distributor
704,1366,Anita Stewart,Anna Marie Stewart|Anna Steward|Mrs. Rudolph Cameron|Mrs. George Converse,https://wfpp.columbia.edu/person/anita-stewart/,https://wfpp.columbia.edu/wp-content/uploads/CCP_Stewart_WFP-STE061.jpg,United States,1895,1961,company director
